flow_id,src_ip,dst_ip,src_port,dst_port,total_flow_packets,total_fw_packets,total_bw_packets,flow_duration,flow_down_up_ratio,flow_total_SYN_flag,flow_total_RST_flag,flow_total_PSH_flag,flow_total_ACK_flag,flow_total_URG_flag,flow_total_CWE_flag,flow_total_ECE_flag,flow_total_FIN_flag,flow_start_timestamp,flow_end_timestamp,flow_total_http_get_packets,flow_total_http_2xx_packets,flow_total_http_4xx_packets,flow_total_http_5xx_packets,flow_websocket_packts_per_second,fw_websocket_packts_per_second,bw_websocket_packts_per_second,flow_websocket_bytes_per_second,fw_websocket_bytes_per_second,bw_websocket_bytes_per_second,flow_total_websocket_ping_packets,flow_total_websocket_pong_packets,flow_total_websocket_close_packets,flow_total_websocket_data_messages,flow_total_ocpp16_heartbeat_packets,flow_total_ocpp16_resetHard_packets,flow_total_ocpp16_resetSoft_packets,flow_total_ocpp16_unlockconnector_packets,flow_total_ocpp16_starttransaction_packets,flow_total_ocpp16_remotestarttransaction_packets,flow_total_ocpp16_authorize_not_accepted_packets,flow_total_ocpp16_setchargingprofile_packets,flow_avg_ocpp16_setchargingprofile_limit,flow_max_ocpp16_setchargingprofile_limit,flow_min_ocpp16_setchargingprofile_limit,flow_avg_ocpp16_setchargingprofile_minchargingrate,flow_min_ocpp16_setchargingprofile_minchargingrate,flow_max_ocpp16_setchargingprofile_minchargingrate,flow_total_ocpp16_metervalues,flow_min_ocpp16_metervalues_soc,flow_max_ocpp16_metervalues_soc,flow_avg_ocpp16_metervalues_wh_diff,flow_max_ocpp16_metervalues_wh_diff,flow_min_ocpp16_metervalues_wh_diff,label
192.168.21.128-192.168.21.70-52784-80,192.168.21.128,192.168.21.70,52784,80,52,25,27,114299507.0,1.08,0,0,27,52,0,0,0,0,1682539452185492.0,1682539566484999.0,0,0,0,0,2.36221491314044e-07,1.1373627359565077e-07,1.2248521771839312e-07,3.58881687914e-05,4.566948832e-06,3.13212199594e-05,6,5,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-46500-80,192.168.21.225,192.168.21.70,46500,80,11,6,5,13300.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082680471338.0,1719082680484638.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-49230-80,192.168.21.128,192.168.21.70,49230,80,51,24,27,117142551.0,1.125,0,0,27,51,0,0,0,0,1682571016866142.0,1682571134008693.0,0,0,0,0,2.304884072398253e-07,1.1097589978213809e-07,1.1951250745768716e-07,3.50513111158e-05,4.4731824219e-06,3.05781286938e-05,6,5,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.70-192.168.21.225-80-41566,192.168.21.70,192.168.21.225,80,41566,1723,772,951,119717374.0,1.2318652849740932,0,0,957,1723,0,0,0,0,1719307323117027.0,1719307442834401.0,0,0,0,0,7.993827195e-06,4.0010901007e-06,3.9927370942e-06,0.0006117909001244,0.0003480948387658,0.0002636960613586,0,0,0,957,477,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41428-80,192.168.21.225,192.168.21.70,41428,80,1745,956,789,119780478.0,0.8253138075313807,0,0,957,1745,0,0,0,0,1719308403084495.0,1719308522864973.0,0,0,0,0,7.9896158036e-06,3.9906335989e-06,3.9989822047e-06,0.0006111179486193,0.0002633818175278,0.0003477361310914,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-52028-80,192.168.21.225,192.168.21.70,52028,80,11,6,5,14271.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082010242510.0,1719082010256781.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-49230-80,192.168.21.128,192.168.21.70,49230,80,49,24,25,107348588.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682572576818952.0,1682572684167540.0,0,0,0,0,2.328861558942909e-07,1.1178535482925961e-07,1.2110080106503126e-07,3.81001751043e-05,4.7881393651e-06,3.33120357391e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-52758-80,192.168.21.225,192.168.21.70,52758,80,11,6,5,13231.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082446316913.0,1719082446330144.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-43786-80,192.168.21.128,192.168.21.70,43786,80,162,82,80,119922709.0,0.975609756097561,0,0,83,162,0,0,0,0,1683703378070724.0,1683703497993433.0,0,0,0,0,6.921124505284483e-07,3.41886873152607e-07,3.502255773758413e-07,8.70977656116e-05,7.41560966572e-05,1.29416689544e-05,5,4,0,74,0,0,0,0,6,4,7,0,0.0,0,0,0.0,0,0,11,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.140-192.168.21.70-47214-80,192.168.21.140,192.168.21.70,47214,80,16,9,7,60325436.0,0.7777777777777778,0,0,10,16,0,0,0,0,1719308147360646.0,1719308207686082.0,0,0,0,0,8.288377725110846e-08,3.3153510900443394e-08,4.973026635066509e-08,3.646886199048773e-07,1.989210654026604e-07,1.6576755450221698e-07,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-57246-80,192.168.21.128,192.168.21.70,57246,80,77,38,39,110033691.0,1.0263157894736843,0,0,39,77,0,0,0,0,1683754719084793.0,1683754829118484.0,0,0,0,0,3.5443689696822045e-07,1.7267438570246636e-07,1.8176251126575408e-07,5.22203694866e-05,4.35684739504e-05,8.6518955362e-06,4,4,0,31,0,0,0,0,0,3,0,0,0.0,0,0,0.0,0,0,13,0.0,0.0,1.5,2,0,normal
192.168.21.225-192.168.21.70-58978-80,192.168.21.225,192.168.21.70,58978,80,11,6,5,14136.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719081950291056.0,1719081950305192.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-38718-80,192.168.21.128,192.168.21.70,38718,80,120,61,59,101882315.0,0.9672131147540984,0,0,63,120,0,0,0,0,1683670781443187.0,1683670883325502.0,0,0,0,0,6.183605074148542e-07,3.04272630632706e-07,3.140878767821481e-07,6.46628416325e-05,5.44353551448e-05,1.02274864877e-05,5,4,0,54,0,0,0,0,4,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-52784-80,192.168.21.128,192.168.21.70,52784,80,45,22,23,114213232.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682539932172774.0,1682540046386006.0,0,0,0,0,2.0137771777616802e-07,9.631108241468905e-08,1.0506663536147897e-07,3.01366132428e-05,3.8699544024e-06,2.62666588403e-05,5,4,0,14,2,0,0,0,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-42252-80,192.168.21.128,192.168.21.70,42252,80,49,24,25,106933815.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682527266135186.0,1682527373069001.0,0,0,0,0,2.3378947061787706e-07,1.12218945896581e-07,1.2157052472129606e-07,3.8247957393e-05,4.8067115159e-06,3.34412458771e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-43848-80,192.168.21.128,192.168.21.70,43848,80,49,24,25,106543107.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682554506526748.0,1682554613069855.0,0,0,0,0,2.3464680826325066e-07,1.1263046796636033e-07,1.2201634029689038e-07,3.83506743425e-05,4.8055666332e-06,3.35451077093e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41354-80,192.168.21.225,192.168.21.70,41354,80,1737,957,780,119790645.0,0.8150470219435737,0,0,958,1737,0,0,0,0,1719309723098805.0,1719309842889450.0,0,0,0,0,7.9972855977e-06,3.9902949015e-06,4.0069906961e-06,0.0006111161685455,0.000263359463504,0.0003477567050415,1,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.128-80-52784,192.168.21.70,192.168.21.128,80,52784,45,22,23,102022209.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682547629941714.0,1682547731963923.0,0,0,0,0,2.254411095921281e-07,1.078196611092787e-07,1.1762144848284945e-07,3.93443745175e-05,2.93661549712e-05,9.9782195462e-06,4,4,0,15,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.70-192.168.21.128-80-46862,192.168.21.70,192.168.21.128,80,46862,3,2,1,9102445.0,0.5,0,0,3,3,0,0,0,0,1682641483923437.0,1682641493025882.0,0,0,0,0,3.295817772038172e-07,2.197211848025448e-07,1.098605924012724e-07,0.0001891799401149,0.0001261199600766,6.30599800383e-05,0,0,0,3,0,0,0,0,0,0,0,3,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41316-80,192.168.21.225,192.168.21.70,41316,80,1648,955,693,119566734.0,0.7256544502617801,0,0,956,1648,0,0,0,0,1719309483203891.0,1719309602770625.0,0,0,0,0,7.9955349453e-06,3.9894039424e-06,4.0061310029e-06,0.0006116584233203,0.0002633006601986,0.0003483577631216,0,0,0,956,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.140-192.168.21.70-47214-80,192.168.21.140,192.168.21.70,47214,80,16,8,8,60130736.0,1.0,0,0,9,16,0,0,0,0,1719310548772445.0,1719310608903181.0,0,0,0,0,8.315215034121653e-08,3.3260860136486605e-08,4.989129020472992e-08,3.6586946150135286e-07,1.995651608189196e-07,1.6630430068243307e-07,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-54837-80,192.168.21.225,192.168.21.70,54837,80,11,6,5,10099.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083157874017.0,1719083157884116.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-57246-80,192.168.21.128,192.168.21.70,57246,80,110,50,60,115901868.0,1.2,0,0,60,110,0,0,0,0,1683765399034176.0,1683765514936044.0,0,0,0,0,5.176793181624993e-07,2.50211670445208e-07,2.674676477172913e-07,5.18369557253e-05,4.26826597824e-05,9.1542959428e-06,5,4,0,51,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,7,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-41216-80,192.168.21.225,192.168.21.70,41216,80,1677,949,728,119871385.0,0.7671232876712328,0,0,962,1677,0,0,0,0,1719308162956808.0,1719308282828193.0,0,0,0,0,8.0252680821e-06,3.9876072175e-06,4.0376608646e-06,0.0006142833838117,0.0002631820763562,0.0003511013074554,0,0,0,962,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-52784-80,192.168.21.128,192.168.21.70,52784,80,48,24,24,114243816.0,1.0,0,0,25,48,0,0,0,0,1682538372213705.0,1682538486457521.0,0,0,0,0,2.1883022534891522e-07,1.0503850816747929e-07,1.1379171718143588e-07,3.5765612031e-05,4.4816430151e-06,3.12839690158e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-60130-80,192.168.21.225,192.168.21.70,60130,80,11,6,5,5409.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719081932067020.0,1719081932072429.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.70-192.168.21.128-80-55498,192.168.21.70,192.168.21.128,80,55498,84,47,37,117025949.0,0.7872340425531915,0,0,48,84,0,0,0,0,1683779475287906.0,1683779592313855.0,0,0,0,0,4.1016544117065867e-07,1.965376072276073e-07,2.1362783394305137e-07,4.11874463842e-05,6.9129967063e-06,3.42744496778e-05,5,5,0,38,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,5,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-41408-80,192.168.21.225,192.168.21.70,41408,80,1748,900,848,119960406.0,0.9422222222222222,0,0,965,1748,0,0,0,0,1719309243051755.0,1719309363012161.0,0,0,0,0,8.0443208903e-06,3.9929841517e-06,4.0513367385e-06,0.0006158281925121,0.0002635369540179,0.0003522912384941,0,0,0,965,480,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.128-80-43786,192.168.21.70,192.168.21.128,80,43786,121,58,63,105552653.0,1.0862068965517242,0,0,65,121,0,0,0,0,1683705792464389.0,1683705898017042.0,0,0,0,0,6.158064070639703e-07,3.031662311699546e-07,3.126401758940157e-07,6.51428439226e-05,1.08760885432e-05,5.42667553794e-05,4,4,0,57,0,0,0,0,4,5,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-38812-80,192.168.21.128,192.168.21.70,38812,80,45,22,23,116074774.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682597664623538.0,1682597780698312.0,0,0,0,0,1.9814813509781205e-07,9.476649939460577e-08,1.033816357032063e-07,2.96532991742e-05,3.8078902484e-06,2.58454089258e-05,5,4,0,14,2,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-54306-80,192.168.21.128,192.168.21.70,54306,80,48,24,24,112252465.0,1.0,0,0,25,48,0,0,0,0,1682515325162291.0,1682515437414756.0,0,0,0,0,2.227122584791345e-07,1.0690188406998456e-07,1.1581037440914994e-07,3.64357254871e-05,4.5789640343e-06,3.18567614528e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-52784-80,192.168.21.128,192.168.21.70,52784,80,48,23,25,114335977.0,1.0869565217391304,0,0,25,48,0,0,0,0,1682543172081157.0,1682543286417134.0,0,0,0,0,2.186538363161055e-07,1.0495384143173062e-07,1.1369999488437487e-07,3.57717676213e-05,4.4955228746e-06,3.12762447466e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.70-192.168.21.128-80-41072,192.168.21.70,192.168.21.128,80,41072,3,2,1,13324771.0,0.5,0,0,3,3,0,0,0,0,1682665582876061.0,1682665596200832.0,0,0,0,0,2.251445822220885e-07,1.50096388148059e-07,7.50481940740295e-08,0.0001292329901954,8.61553267969e-05,4.30776633984e-05,0,0,0,3,0,0,0,0,0,0,0,3,36.66666666666666,90,10,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-52179-80,192.168.21.225,192.168.21.70,52179,80,11,6,5,11735.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082900084461.0,1719082900096196.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-46148-80,192.168.21.128,192.168.21.70,46148,80,125,62,63,104555378.0,1.0161290322580645,0,0,65,125,0,0,0,0,1683730782247703.0,1683730886803081.0,0,0,0,0,6.216801205577393e-07,3.060579055053486e-07,3.156222150523908e-07,6.47503756334e-05,5.37131624161e-05,1.10372132172e-05,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-41186-80,192.168.21.128,192.168.21.70,41186,80,175,88,87,110686051.0,0.9886363636363636,3,0,86,173,0,0,0,0,1683736873193388.0,1683736983879439.0,1,0,0,0,7.589032153654122e-07,3.794516076827061e-07,3.794516076827061e-07,8.7481664695e-05,7.51856256937e-05,1.22960390013e-05,3,3,0,78,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,1.1428571428571428,6,0,cyberattack_ocpp16_doc_idtag
192.168.21.70-192.168.21.128-80-49230,192.168.21.70,192.168.21.128,80,49230,48,24,24,109894633.0,1.0,0,0,25,48,0,0,0,0,1682577626832797.0,1682577736727430.0,0,0,0,0,2.274906364171579e-07,1.0919550548023578e-07,1.1829513093692209e-07,4.23860553772e-05,3.24856628803e-05,9.9003924968e-06,4,4,0,17,2,0,0,0,0,0,0,7,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.70-192.168.21.128-80-60208,192.168.21.70,192.168.21.128,80,60208,33,17,16,30825655.0,0.9411764705882352,0,0,16,33,0,0,0,2,1682680342367057.0,1682680373192712.0,0,0,0,0,5.190481759430578e-07,2.595240879715289e-07,2.595240879715289e-07,8.00631811392e-05,3.99018285256e-05,4.01613526135e-05,1,1,2,12,0,0,0,0,0,0,0,3,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.70-192.168.21.128-80-49230,192.168.21.70,192.168.21.128,80,49230,48,24,24,103182086.0,1.0,0,0,25,48,0,0,0,0,1682576073591786.0,1682576176773872.0,0,0,0,0,2.422901200117237e-07,1.1629925760562741e-07,1.2599086240609638e-07,4.51434951605e-05,3.45990291376e-05,1.05444660229e-05,4,4,0,17,2,0,0,0,0,0,0,7,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-48966-80,192.168.21.128,192.168.21.70,48966,80,41,20,21,106113667.0,1.05,0,0,21,41,0,0,0,0,1682688446802838.0,1682688552916505.0,0,0,0,0,1.979009923387155e-07,9.423856778034069e-08,1.0366242455837477e-07,2.6405646692e-05,3.5245224349e-06,2.2881124257e-05,5,4,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.70-192.168.21.225-80-41764,192.168.21.70,192.168.21.225,80,41764,1716,765,951,119902147.0,1.2431372549019608,0,0,959,1716,0,0,0,0,1719307323221893.0,1719307443124040.0,0,0,0,0,7.998188723e-06,4.0032644286e-06,3.9949242943e-06,0.0006121241515383,0.0003482840052897,0.0002638401462485,0,0,0,959,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-52898-80,192.168.21.225,192.168.21.70,52898,80,11,6,5,4509.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083279729995.0,1719083279734504.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-41186-80,192.168.21.128,192.168.21.70,41186,80,123,63,60,108641917.0,0.9523809523809524,0,0,65,123,0,0,0,0,1683747193229013.0,1683747301870930.0,0,0,0,0,5.982957756535169e-07,2.945456126294237e-07,3.037501630240933e-07,6.23148061719e-05,5.16927550164e-05,1.06220511554e-05,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.140-192.168.21.70-44124-80,192.168.21.140,192.168.21.70,44124,80,14,8,6,60189747.0,0.75,0,0,9,14,0,0,0,0,1719082080798117.0,1719082140987864.0,0,0,0,0,8.307062663014682e-08,3.3228250652058726e-08,4.9842375978088096e-08,3.655107571726461e-07,1.993695039123524e-07,1.6614125326029364e-07,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-49230-80,192.168.21.128,192.168.21.70,49230,80,49,24,25,109250295.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682570776873968.0,1682570886124263.0,0,0,0,0,2.288323340454138e-07,1.0983952034179861e-07,1.1899281370361516e-07,3.74369698498e-05,4.7047927879e-06,3.27321770618e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-41336-80,192.168.21.128,192.168.21.70,41336,80,49,24,25,109463454.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682583089396114.0,1682583198859568.0,0,0,0,0,2.2838672713543282e-07,1.0962562902500774e-07,1.1876109811042505e-07,3.7327526683e-05,4.6773601717e-06,3.26501665112e-05,5,4,0,16,2,0,0,0,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-42660-80,192.168.21.225,192.168.21.70,42660,80,11,6,5,4310.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082448862295.0,1719082448866605.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-38718-80,192.168.21.128,192.168.21.70,38718,80,126,63,63,112015252.0,1.0,0,0,65,126,0,0,0,0,1683665021603663.0,1683665133618915.0,0,0,0,0,5.802781214115379e-07,2.8567538284875706e-07,2.946027385627808e-07,6.00096851096e-05,4.99217731528e-05,1.00879119568e-05,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-47061-80,192.168.21.225,192.168.21.70,47061,80,11,6,5,19785.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082719180488.0,1719082719200273.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.70-192.168.21.128-80-33924,192.168.21.70,192.168.21.128,80,33924,128,64,64,116066464.0,1.0,0,0,65,128,0,0,0,0,1683660359175055.0,1683660475241519.0,0,0,0,0,5.600239531722101e-07,2.7570410002324185e-07,2.843198531489682e-07,5.92419184924e-05,9.8908845883e-06,4.93510339041e-05,4,4,0,57,0,0,0,0,4,5,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-57246-80,192.168.21.128,192.168.21.70,57246,80,111,52,59,113437167.0,1.1346153846153846,0,0,59,111,0,0,0,0,1683761319159553.0,1683761432596720.0,0,0,0,0,5.201117196447616e-07,2.556481333847133e-07,2.644635862600483e-07,5.45412069396e-05,4.53643204964e-05,9.1768864432e-06,5,4,0,50,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,9,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-43848-80,192.168.21.128,192.168.21.70,43848,80,48,24,24,119149644.0,1.0,0,0,25,48,0,0,0,0,1682551866614301.0,1682551985763945.0,0,0,0,0,2.098201820896754e-07,1.007136874030442e-07,1.0910649468663121e-07,3.42930105607e-05,4.2971173291e-06,2.99958932315e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41440-80,192.168.21.225,192.168.21.70,41440,80,1720,948,772,119816581.0,0.8143459915611815,0,0,958,1720,0,0,0,0,1719307203212177.0,1719307323028758.0,0,0,0,0,7.9955544717e-06,3.9894311455e-06,4.0061233261e-06,0.0006116599170861,0.0002633024556092,0.0003483574614768,0,0,0,958,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-47726-80,192.168.21.128,192.168.21.70,47726,80,21,9,12,103978964.0,1.3333333333333333,6,0,10,16,0,0,0,0,1682650555631732.0,1682650659610696.0,1,0,0,0,7.693863924245292e-08,0.0,7.693863924245292e-08,4.41627789251e-05,0.0,4.41627789251e-05,0,0,0,8,0,0,0,0,0,0,0,8,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-37290-80,192.168.21.128,192.168.21.70,37290,80,103,51,52,114148987.0,1.0196078431372548,0,0,55,103,0,0,0,0,1683685002597529.0,1683685116746516.0,0,0,0,0,4.818264396862322e-07,2.3653297948233213e-07,2.4529346020390005e-07,4.62991406134e-05,3.76525461412e-05,8.6465944721e-06,6,5,0,44,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-37101-80,192.168.21.225,192.168.21.70,37101,80,11,6,5,13335.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082104062860.0,1719082104076195.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
